CMPSO,DASCMOP1(5),0.03199499785804925,0.07079910059732918,1.666534959484688e-06
CMPSO,DASCMOP1(6),0.29136110734825466,0.2910777141070005,0.7449863001756435
CMPSO,DASCMOP1(7),0.3291257320308256,0.554285831167834,0.007786348415917453
CMPSO,DASCMOP2(5),0.034436588224075936,0.04447774782169918,0.034500508144122546
CMPSO,DASCMOP2(6),0.1606698282187031,0.2598821333944894,0.2804704772772293
CMPSO,DASCMOP2(7),0.004712520618880071,0.028896648880844495,1.1207914923462205e-09
CMPSO,DASCMOP3(5),0.08056095270144031,0.06781462458314663,9.898541667802882e-07
CMPSO,DASCMOP3(6),0.10066087122264657,0.23625238402452145,8.487224956448374e-10
CMPSO,DASCMOP3(7),0.014490721576472352,0.07591309062734358,7.892861560480245e-07
CMPSO,DASCMOP4(5),1.3559033913062932,2.201029077160386,2.8719490663203234e-11
CMPSO,DASCMOP4(6),0.6719537416077785,1.5501292506184035,3.175217248667983e-11
CMPSO,DASCMOP4(7),1.8667132966525048,2.214096627202111,2.8719490663203234e-11
CMPSO,DASCMOP5(5),1.3907895536851873,2.322654449129959,2.8719490663203234e-11
CMPSO,DASCMOP5(6),0.6930233294501991,1.6525120303305527,3.878714475901378e-11
CMPSO,DASCMOP5(7),2.0946985051898808,2.5595358455140573,2.8719490663203234e-11
CMPSO,DASCMOP6(5),1.3537837403740725,2.4449848711998583,2.8719490663203234e-11
CMPSO,DASCMOP6(6),0.6353538478991503,1.6586152560649816,2.8719490663203234e-11
CMPSO,DASCMOP6(7),2.025445045943475,2.4440945239578395,2.8719490663203234e-11
CMPSO,DTLZ1,0.02440019677161417,0.049505758201552195,4.21647837101288e-05
CMPSO,DTLZ2,0.06060122884526799,0.0617610717812385,0.05460886523214059
CMPSO,DTLZ3,0.06306199375520312,0.96622264197391,0.13155161121418243
CMPSO,DTLZ4,0.04151201933492508,0.045746844769257194,0.9175733096128048
CMPSO,DTLZ5,0.005407545316435893,0.005855420518270093,3.2610863452154165e-05
CMPSO,DTLZ6,0.004537663755369615,0.004374964422478519,2.6836065102937488e-05
CMPSO,DTLZ7,0.07360255001930849,0.07487400936710818,0.21978226081614072
