0.4761207239423258 0.0 0.9229529742444796 0.5650686912658308 0.00017737630820549252 0.0 8.93279532960254e-06 0.0 0.004167317634332288 0.0 0.0 0.028292134116687268 0.0 0.06107726053023942 0.06456181541434891 0.0 1.0 0.0014392109589001136 0.0 0.24973996715847618 0.0 0.6559799289009488 0.4460792178720773 0.0 0.0 0.0 0.0 0.08981833678150336 0.05778606577970545 0.15165992117911953 
0.26688108681258726 0.0013494886551200615 0.5989667557945189 0.6592401855964428 0.00014928435310440755 0.02073794796600638 0.0005871456264097918 0.034433553222926766 0.012141594312651046 0.005386536041643311 0.026863273771676244 0.03588148259774995 0.00591251065012708 0.07558699336913438 0.043771654531073886 0.03399791888558958 0.9670464066506279 0.0037059637661476822 0.00788034102502895 0.28003048612892034 0.13049632972609693 0.6712186558596313 0.48028732113147465 0.008914725889933143 0.008148936636760072 0.00631072881801075 0.0023715409935143074 0.09573371592932707 0.0828391524793692 0.10467266669267035 
0.34674972145260924 0.0010804630321298214 0.7884769657734635 0.6005345520375334 0.0015030062324473798 0.011260877657170813 0.0004976601088758311 0.0004234900855657527 0.013120991260784656 0.001829950708557293 0.05773594583493297 0.08830889947918932 0.011133195338501004 0.04039447537787087 0.08163322999438821 0.023176970518117675 0.9918724407676681 0.00018773102261847828 0.0 0.2130972079049212 0.0 0.565051191151868 0.531927037379701 0.0005485353922512828 0.0006108387258430201 0.0003053194073783568 1.920836317640229e-05 0.08091915760796586 0.09047906246761919 0.025119025198587053 
0.889230687514453 0.0009520920801205385 0.9225223138533895 0.6007578150170255 0.018249545759492884 0.006020188796469994 0.00042081054230005445 0.02064671280192256 0.02856368224615281 0.0008300490242286849 0.034076851546328044 0.11131460201753478 0.038730140899599294 0.0364350686171702 0.1216181862379516 0.006951616707719824 0.9939859883666828 0.0019606166464726186 0.00047795803760095366 0.306710068019948 0.0 0.15804431374544142 0.34097853862611194 0.005471913975814068 0.0004816993900814823 0.0005275023529191483 0.00018012669120755443 0.012624511025171958 0.09504647389279136 0.2319225015655133 
0.28069653338101097 0.0 0.7287924872624173 0.6230148082429418 0.0016708268039361093 0.010343451869602914 0.00038706853922185224 0.0 0.0 0.0 0.07150697400289756 0.061192229614830285 0.007358794780448474 0.04529156285225447 0.04640361301246111 0.011879598193669858 0.9767701563959142 0.0 0.008460053620223451 0.07109164312627778 0.02316034848822429 0.6395066711421504 0.6724813726722747 0.0 0.0 0.0 0.0 0.1387416574219339 0.06953317990333455 0.0 
0.7970364885034049 0.0 0.8270120353360362 0.6302019313611289 0.022063167907699473 5.5182512919551424e-05 0.0004194694393415945 0.0 0.03503676454540555 0.0 0.048475685853570226 0.06988636356612049 0.03241714347728436 0.0002597612372030045 0.09200039680729187 0.003098242640350363 1.0 0.0 0.0 0.16110628463468873 0.0 0.30138835281069476 0.4869207151689304 0.0 0.0 0.0 0.0 0.011970018913719904 0.08054594373717874 0.14149222508261539 
1.0 0.0013851385711010113 0.8771675335270822 0.6525801807926784 0.027865254794150918 0.007266224073922839 0.001038224278908647 0.02396538037349689 0.024168527276119327 0.0 0.0466780637929104 0.08278007464665554 0.05173524187457648 0.019177228823114345 0.08796068828409923 0.01218766978833316 1.0 0.00133604319151036 0.0 0.6337236053126044 0.026015152620660842 0.0 0.018236571404751545 0.003106934546197678 0.0 0.0 0.00451515937214685 0.0004386688509635528 0.11863269544819299 0.17735742385557884 
0.5870498087700761 0.0 0.9539032998443274 0.3812954299962432 0.0 0.0 0.0 0.0 0.04407003244462855 0.0 0.009929486224845716 0.1662370108482012 0.02293973412077876 0.06884563228039567 0.15231800957780417 0.0 0.9743224111219929 0.0 0.0 0.6991995132789126 0.04016038212205944 0.0 0.11755827456901147 0.004063834202346406 0.06563837256085114 0.0 0.0 0.0 0.05634355269552518 0.1970274658791616 
0.03340072327123156 0.0 0.6484542427849316 0.6313011174682706 0.0 0.011818408146478113 0.0003816461281427789 0.0 0.0 0.0 0.0866305185669718 0.04318618946736884 0.0 0.05020983033262369 0.017731680292807153 0.014300696109586777 0.9690457948523366 0.0 0.012163358891617734 0.0 0.04075136673787923 0.8207335379874459 0.8031333067678889 0.0 0.0 0.0 6.735820208618156e-08 0.19318913227783605 0.05784801722682983 0.0 
0.0 0.0 0.4352355356923574 0.7586631399152246 0.0 0.034822545194272574 0.0006248020221162167 0.0443214956013138 0.030378462541865395 0.0 0.0399601421427902 0.0 0.0 0.06792898425950837 0.0 0.06352633759277901 0.9674996208877484 0.0037513921315772453 0.0 0.09941664804298803 0.1699592012010539 0.9253633890062402 0.61178998870253 0.004649878324041417 0.0660844032129489 0.004768670181454459 0.0029982219537672107 0.11155018213655093 0.11966910183092432 0.03342674698718153 
